REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE,Season
VIC1,2016-12-11 19:00:00,4387.55,23.72,TRADE,Summer
VIC1,2016-12-11 19:30:00,4339.62,25.01,TRADE,Summer
VIC1,2016-12-11 20:00:00,4340.31,18.6,TRADE,Summer
VIC1,2016-12-11 20:30:00,4386.24,19.57,TRADE,Summer
VIC1,2016-12-11 21:00:00,4271.99,18.52,TRADE,Summer
VIC1,2016-12-11 21:30:00,4098.16,13.53,TRADE,Summer
VIC1,2016-12-11 22:00:00,3924.88,10.86,TRADE,Summer
VIC1,2016-12-11 22:30:00,3895.64,12.75,TRADE,Summer
VIC1,2016-12-11 23:00:00,3913.09,15.49,TRADE,Summer
VIC1,2016-12-11 23:30:00,4216.65,19.45,TRADE,Summer
VIC1,2016-12-12 00:00:00,4295.6,19.94,TRADE,Summer
VIC1,2016-12-12 00:30:00,4064.32,14.34,TRADE,Summer
VIC1,2016-12-12 01:00:00,3903.55,12.86,TRADE,Summer
VIC1,2016-12-12 01:30:00,3775.69,11.58,TRADE,Summer
VIC1,2016-12-12 02:00:00,3624.12,13.01,TRADE,Summer
VIC1,2016-12-12 02:30:00,3537.4,15.81,TRADE,Summer
VIC1,2016-12-12 03:00:00,3489.32,16.05,TRADE,Summer
VIC1,2016-12-12 03:30:00,3470.48,15.82,TRADE,Summer
VIC1,2016-12-12 04:00:00,3573.15,16.16,TRADE,Summer
VIC1,2016-12-12 04:30:00,3748.65,15.35,TRADE,Summer
VIC1,2016-12-12 05:00:00,3907.46,15.8,TRADE,Summer
VIC1,2016-12-12 05:30:00,4214.4,22.23,TRADE,Summer
VIC1,2016-12-12 06:00:00,4554.92,30.16,TRADE,Summer
VIC1,2016-12-12 06:30:00,4876.99,38.99,TRADE,Summer
VIC1,2016-12-12 07:00:00,5029.38,45.68,TRADE,Summer
VIC1,2016-12-12 07:30:00,4956.53,42.92,TRADE,Summer
VIC1,2016-12-12 08:00:00,4922.25,42.09,TRADE,Summer
VIC1,2016-12-12 08:30:00,4973.83,44.47,TRADE,Summer
VIC1,2016-12-12 09:00:00,4933.18,27.19,TRADE,Summer
VIC1,2016-12-12 09:30:00,4966.2,40.31,TRADE,Summer
VIC1,2016-12-12 10:00:00,5012.64,47.87,TRADE,Summer
VIC1,2016-12-12 10:30:00,5059.04,47.25,TRADE,Summer
VIC1,2016-12-12 11:00:00,5143.05,35.27,TRADE,Summer
VIC1,2016-12-12 11:30:00,5194.17,34.6,TRADE,Summer
VIC1,2016-12-12 12:00:00,5212.3,29.97,TRADE,Summer
VIC1,2016-12-12 12:30:00,5283.85,41.63,TRADE,Summer
VIC1,2016-12-12 13:00:00,5409.05,66.57,TRADE,Summer
VIC1,2016-12-12 13:30:00,5538.58,67.43,TRADE,Summer
VIC1,2016-12-12 14:00:00,5663.12,61.41,TRADE,Summer
VIC1,2016-12-12 14:30:00,5699.21,65.17,TRADE,Summer
VIC1,2016-12-12 15:00:00,5874.48,76.07,TRADE,Summer
VIC1,2016-12-12 15:30:00,6050.47,55.01,TRADE,Summer
VIC1,2016-12-12 16:00:00,6195.48,60.39,TRADE,Summer
VIC1,2016-12-12 16:30:00,6217.79,84.88,TRADE,Summer
VIC1,2016-12-12 17:00:00,6358.21,89.61,TRADE,Summer
VIC1,2016-12-12 17:30:00,6412.71,71.58,TRADE,Summer
VIC1,2016-12-12 18:00:00,6463.6,69.56,TRADE,Summer
VIC1,2016-12-12 18:30:00,6334.25,66.18,TRADE,Summer
VIC1,2016-12-12 19:00:00,6163.85,65.37,TRADE,Summer
VIC1,2016-12-12 19:30:00,5952.21,60.35,TRADE,Summer
VIC1,2016-12-12 20:00:00,5824.44,57.28,TRADE,Summer
VIC1,2016-12-12 20:30:00,5704.88,53.92,TRADE,Summer
VIC1,2016-12-12 21:00:00,5452.01,56.88,TRADE,Summer
VIC1,2016-12-12 21:30:00,5103.56,40.23,TRADE,Summer
VIC1,2016-12-12 22:00:00,4758.58,27.51,TRADE,Summer
VIC1,2016-12-12 22:30:00,4589.7,17.39,TRADE,Summer
VIC1,2016-12-12 23:00:00,4525.13,16.15,TRADE,Summer
VIC1,2016-12-12 23:30:00,4766.44,35.03,TRADE,Summer
VIC1,2016-12-13 00:00:00,4743.47,27.67,TRADE,Summer
VIC1,2016-12-13 00:30:00,4481.15,16.96,TRADE,Summer
VIC1,2016-12-13 01:00:00,4258.11,15.51,TRADE,Summer
VIC1,2016-12-13 01:30:00,4073.9,15.44,TRADE,Summer
VIC1,2016-12-13 02:00:00,3905.31,16.31,TRADE,Summer
VIC1,2016-12-13 02:30:00,3741.5,13.19,TRADE,Summer
VIC1,2016-12-13 03:00:00,3656.84,16.21,TRADE,Summer
VIC1,2016-12-13 03:30:00,3634.02,12.15,TRADE,Summer
VIC1,2016-12-13 04:00:00,3643.91,12.21,TRADE,Summer
VIC1,2016-12-13 04:30:00,3816.83,13.01,TRADE,Summer
VIC1,2016-12-13 05:00:00,3895.97,14.49,TRADE,Summer
VIC1,2016-12-13 05:30:00,4111.57,17.09,TRADE,Summer
VIC1,2016-12-13 06:00:00,4464.13,19.64,TRADE,Summer
VIC1,2016-12-13 06:30:00,4833.82,21.61,TRADE,Summer
VIC1,2016-12-13 07:00:00,5175.61,25.99,TRADE,Summer
VIC1,2016-12-13 07:30:00,5173.46,24.51,TRADE,Summer
VIC1,2016-12-13 08:00:00,5305.41,29.97,TRADE,Summer
VIC1,2016-12-13 08:30:00,5474.45,30.85,TRADE,Summer
VIC1,2016-12-13 09:00:00,5527.27,33.42,TRADE,Summer
VIC1,2016-12-13 09:30:00,5675.35,36.82,TRADE,Summer
VIC1,2016-12-13 10:00:00,5815.62,42.57,TRADE,Summer
VIC1,2016-12-13 10:30:00,5868.73,44.73,TRADE,Summer
VIC1,2016-12-13 11:00:00,6038.73,49.26,TRADE,Summer
VIC1,2016-12-13 11:30:00,6170.12,52.98,TRADE,Summer
VIC1,2016-12-13 12:00:00,6301.19,53.05,TRADE,Summer
VIC1,2016-12-13 12:30:00,6417.88,59.62,TRADE,Summer
VIC1,2016-12-13 13:00:00,6379.52,68.18,TRADE,Summer
VIC1,2016-12-13 13:30:00,6417.8,60.22,TRADE,Summer
VIC1,2016-12-13 14:00:00,6508.28,47.64,TRADE,Summer
VIC1,2016-12-13 14:30:00,6494.6,54.92,TRADE,Summer
VIC1,2016-12-13 15:00:00,6631.59,68.39,TRADE,Summer
VIC1,2016-12-13 15:30:00,6771.22,77.89,TRADE,Summer
VIC1,2016-12-13 16:00:00,6904.85,91.42,TRADE,Summer
VIC1,2016-12-13 16:30:00,6782.1,79.58,TRADE,Summer
VIC1,2016-12-13 17:00:00,6726.0,77.85,TRADE,Summer
VIC1,2016-12-13 17:30:00,6464.77,70.76,TRADE,Summer
VIC1,2016-12-13 18:00:00,6331.96,72.25,TRADE,Summer
VIC1,2016-12-13 18:30:00,6041.5,62.18,TRADE,Summer
VIC1,2016-12-13 19:00:00,5960.69,67.84,TRADE,Summer
VIC1,2016-12-13 19:30:00,5819.27,66.73,TRADE,Summer
VIC1,2016-12-13 20:00:00,5817.64,62.54,TRADE,Summer
VIC1,2016-12-13 20:30:00,5657.82,50.94,TRADE,Summer
VIC1,2016-12-13 21:00:00,5482.12,55.44,TRADE,Summer
VIC1,2016-12-13 21:30:00,5206.43,28.45,TRADE,Summer
VIC1,2016-12-13 22:00:00,4913.81,26.92,TRADE,Summer
VIC1,2016-12-13 22:30:00,4758.11,16.97,TRADE,Summer
VIC1,2016-12-13 23:00:00,4582.13,16.15,TRADE,Summer
VIC1,2016-12-13 23:30:00,4806.74,16.17,TRADE,Summer
VIC1,2016-12-14 00:00:00,4723.8,16.17,TRADE,Summer
VIC1,2016-12-14 00:30:00,4352.87,14.65,TRADE,Summer
VIC1,2016-12-14 01:00:00,4207.46,-15.88,TRADE,Summer
VIC1,2016-12-14 01:30:00,4000.47,15.86,TRADE,Summer
VIC1,2016-12-14 02:00:00,3827.14,15.58,TRADE,Summer
VIC1,2016-12-14 02:30:00,3710.7,14.0,TRADE,Summer
VIC1,2016-12-14 03:00:00,3631.41,13.53,TRADE,Summer
VIC1,2016-12-14 03:30:00,3684.67,14.87,TRADE,Summer
VIC1,2016-12-14 04:00:00,3689.96,13.49,TRADE,Summer
VIC1,2016-12-14 04:30:00,3765.15,14.37,TRADE,Summer
VIC1,2016-12-14 05:00:00,3889.51,13.39,TRADE,Summer
VIC1,2016-12-14 05:30:00,4202.82,16.85,TRADE,Summer
VIC1,2016-12-14 06:00:00,4563.13,22.11,TRADE,Summer
VIC1,2016-12-14 06:30:00,4899.72,20.84,TRADE,Summer
VIC1,2016-12-14 07:00:00,5187.28,16.97,TRADE,Summer
VIC1,2016-12-14 07:30:00,5128.97,22.16,TRADE,Summer
VIC1,2016-12-14 08:00:00,5193.07,23.85,TRADE,Summer
VIC1,2016-12-14 08:30:00,5205.52,23.97,TRADE,Summer
VIC1,2016-12-14 09:00:00,5175.87,19.48,TRADE,Summer
VIC1,2016-12-14 09:30:00,5204.56,27.65,TRADE,Summer
VIC1,2016-12-14 10:00:00,5140.08,25.51,TRADE,Summer
VIC1,2016-12-14 10:30:00,5183.36,26.08,TRADE,Summer
VIC1,2016-12-14 11:00:00,5113.17,29.59,TRADE,Summer
VIC1,2016-12-14 11:30:00,5100.89,25.68,TRADE,Summer
VIC1,2016-12-14 12:00:00,5007.95,25.41,TRADE,Summer
VIC1,2016-12-14 12:30:00,5042.21,31.37,TRADE,Summer
VIC1,2016-12-14 13:00:00,5022.59,27.26,TRADE,Summer
VIC1,2016-12-14 13:30:00,5013.48,26.38,TRADE,Summer
VIC1,2016-12-14 14:00:00,5004.63,21.07,TRADE,Summer
VIC1,2016-12-14 14:30:00,4976.24,12.95,TRADE,Summer
VIC1,2016-12-14 15:00:00,4867.08,10.1,TRADE,Summer
VIC1,2016-12-14 15:30:00,4887.97,24.18,TRADE,Summer
VIC1,2016-12-14 16:00:00,4964.41,27.02,TRADE,Summer
VIC1,2016-12-14 16:30:00,4928.75,25.21,TRADE,Summer
VIC1,2016-12-14 17:00:00,4922.7,24.92,TRADE,Summer
VIC1,2016-12-14 17:30:00,4891.64,23.3,TRADE,Summer
VIC1,2016-12-14 18:00:00,4786.55,15.7,TRADE,Summer
VIC1,2016-12-14 18:30:00,4704.16,13.78,TRADE,Summer
VIC1,2016-12-14 19:00:00,4666.19,18.35,TRADE,Summer
VIC1,2016-12-14 19:30:00,4738.7,20.93,TRADE,Summer
VIC1,2016-12-14 20:00:00,4732.86,17.14,TRADE,Summer
VIC1,2016-12-14 20:30:00,4758.83,17.7,TRADE,Summer
VIC1,2016-12-14 21:00:00,4666.79,17.45,TRADE,Summer
VIC1,2016-12-14 21:30:00,4497.45,19.2,TRADE,Summer
VIC1,2016-12-14 22:00:00,4270.49,16.19,TRADE,Summer
VIC1,2016-12-14 22:30:00,4148.86,31.6,TRADE,Summer
VIC1,2016-12-14 23:00:00,4150.92,16.15,TRADE,Summer
VIC1,2016-12-14 23:30:00,4414.5,22.91,TRADE,Summer
VIC1,2016-12-15 00:00:00,4487.4,16.17,TRADE,Summer
VIC1,2016-12-15 00:30:00,4246.3,15.35,TRADE,Summer
VIC1,2016-12-15 01:00:00,4023.12,15.63,TRADE,Summer
VIC1,2016-12-15 01:30:00,3834.39,16.15,TRADE,Summer
VIC1,2016-12-15 02:00:00,3720.32,16.79,TRADE,Summer
VIC1,2016-12-15 02:30:00,3577.96,18.95,TRADE,Summer
VIC1,2016-12-15 03:00:00,3504.34,20.75,TRADE,Summer
VIC1,2016-12-15 03:30:00,3518.68,21.99,TRADE,Summer
VIC1,2016-12-15 04:00:00,3573.13,20.63,TRADE,Summer
VIC1,2016-12-15 04:30:00,3695.08,22.89,TRADE,Summer
VIC1,2016-12-15 05:00:00,3836.51,24.47,TRADE,Summer
VIC1,2016-12-15 05:30:00,4160.5,25.65,TRADE,Summer
VIC1,2016-12-15 06:00:00,4517.69,28.52,TRADE,Summer
VIC1,2016-12-15 06:30:00,4795.7,39.57,TRADE,Summer
VIC1,2016-12-15 07:00:00,5057.3,46.09,TRADE,Summer
VIC1,2016-12-15 07:30:00,4876.9,39.59,TRADE,Summer
VIC1,2016-12-15 08:00:00,4813.57,40.92,TRADE,Summer
VIC1,2016-12-15 08:30:00,4840.91,52.53,TRADE,Summer
VIC1,2016-12-15 09:00:00,4763.15,42.61,TRADE,Summer
VIC1,2016-12-15 09:30:00,4713.55,41.35,TRADE,Summer
VIC1,2016-12-15 10:00:00,4721.49,41.34,TRADE,Summer
VIC1,2016-12-15 10:30:00,4745.01,40.83,TRADE,Summer
VIC1,2016-12-15 11:00:00,4657.39,38.57,TRADE,Summer
VIC1,2016-12-15 11:30:00,4624.92,38.12,TRADE,Summer
VIC1,2016-12-15 12:00:00,4606.79,38.05,TRADE,Summer
VIC1,2016-12-15 12:30:00,4603.88,37.57,TRADE,Summer
VIC1,2016-12-15 13:00:00,4582.93,37.0,TRADE,Summer
VIC1,2016-12-15 13:30:00,4616.07,32.69,TRADE,Summer
VIC1,2016-12-15 14:00:00,4693.05,27.89,TRADE,Summer
VIC1,2016-12-15 14:30:00,4725.99,27.22,TRADE,Summer
VIC1,2016-12-15 15:00:00,4805.17,33.77,TRADE,Summer
VIC1,2016-12-15 15:30:00,4892.72,36.19,TRADE,Summer
VIC1,2016-12-15 16:00:00,4895.75,32.36,TRADE,Summer
VIC1,2016-12-15 16:30:00,4934.57,43.84,TRADE,Summer
VIC1,2016-12-15 17:00:00,4917.54,36.25,TRADE,Summer
VIC1,2016-12-15 17:30:00,4896.98,36.07,TRADE,Summer
VIC1,2016-12-15 18:00:00,4841.44,29.79,TRADE,Summer
VIC1,2016-12-15 18:30:00,4720.79,27.26,TRADE,Summer
VIC1,2016-12-15 19:00:00,4696.84,27.03,TRADE,Summer
VIC1,2016-12-15 19:30:00,4639.91,25.2,TRADE,Summer
VIC1,2016-12-15 20:00:00,4649.67,25.21,TRADE,Summer
VIC1,2016-12-15 20:30:00,4632.58,25.72,TRADE,Summer
VIC1,2016-12-15 21:00:00,4576.42,32.26,TRADE,Summer
VIC1,2016-12-15 21:30:00,4349.33,29.68,TRADE,Summer
VIC1,2016-12-15 22:00:00,4147.59,25.2,TRADE,Summer
VIC1,2016-12-15 22:30:00,4021.05,23.88,TRADE,Summer
VIC1,2016-12-15 23:00:00,4028.08,22.08,TRADE,Summer
VIC1,2016-12-15 23:30:00,4364.27,25.76,TRADE,Summer
VIC1,2016-12-16 00:00:00,4447.69,39.49,TRADE,Summer
VIC1,2016-12-16 00:30:00,4177.38,39.94,TRADE,Summer
VIC1,2016-12-16 01:00:00,4001.78,44.67,TRADE,Summer
VIC1,2016-12-16 01:30:00,3859.54,40.84,TRADE,Summer
VIC1,2016-12-16 02:00:00,3757.77,43.87,TRADE,Summer
VIC1,2016-12-16 02:30:00,3687.14,48.43,TRADE,Summer
VIC1,2016-12-16 03:00:00,3644.01,49.42,TRADE,Summer
VIC1,2016-12-16 03:30:00,3676.74,48.37,TRADE,Summer
VIC1,2016-12-16 04:00:00,3696.38,50.4,TRADE,Summer
VIC1,2016-12-16 04:30:00,3845.03,52.89,TRADE,Summer
VIC1,2016-12-16 05:00:00,3988.44,62.22,TRADE,Summer
VIC1,2016-12-16 05:30:00,4310.65,58.74,TRADE,Summer
VIC1,2016-12-16 06:00:00,4590.91,50.09,TRADE,Summer
VIC1,2016-12-16 06:30:00,4928.82,58.05,TRADE,Summer
VIC1,2016-12-16 07:00:00,5148.96,63.66,TRADE,Summer
VIC1,2016-12-16 07:30:00,4968.19,47.41,TRADE,Summer
VIC1,2016-12-16 08:00:00,4973.32,56.11,TRADE,Summer
VIC1,2016-12-16 08:30:00,4991.78,45.92,TRADE,Summer
VIC1,2016-12-16 09:00:00,4966.58,65.52,TRADE,Summer
VIC1,2016-12-16 09:30:00,4995.97,77.04,TRADE,Summer
VIC1,2016-12-16 10:00:00,5040.22,69.93,TRADE,Summer
VIC1,2016-12-16 10:30:00,5080.33,65.12,TRADE,Summer
VIC1,2016-12-16 11:00:00,5133.14,67.86,TRADE,Summer
VIC1,2016-12-16 11:30:00,5165.01,71.55,TRADE,Summer
VIC1,2016-12-16 12:00:00,5232.05,71.49,TRADE,Summer
VIC1,2016-12-16 12:30:00,5270.31,52.31,TRADE,Summer
VIC1,2016-12-16 13:00:00,5354.86,56.07,TRADE,Summer
VIC1,2016-12-16 13:30:00,5379.99,43.81,TRADE,Summer
VIC1,2016-12-16 14:00:00,5425.08,41.38,TRADE,Summer
VIC1,2016-12-16 14:30:00,5380.34,38.59,TRADE,Summer
VIC1,2016-12-16 15:00:00,5364.15,38.11,TRADE,Summer
VIC1,2016-12-16 15:30:00,5374.65,41.77,TRADE,Summer
VIC1,2016-12-16 16:00:00,5352.12,39.08,TRADE,Summer
VIC1,2016-12-16 16:30:00,5339.16,37.81,TRADE,Summer
VIC1,2016-12-16 17:00:00,5276.88,37.76,TRADE,Summer
VIC1,2016-12-16 17:30:00,5137.6,38.49,TRADE,Summer
VIC1,2016-12-16 18:00:00,5039.99,37.16,TRADE,Summer
VIC1,2016-12-16 18:30:00,4998.52,41.66,TRADE,Summer
VIC1,2016-12-16 19:00:00,4999.66,39.9,TRADE,Summer
VIC1,2016-12-16 19:30:00,4919.58,40.03,TRADE,Summer
VIC1,2016-12-16 20:00:00,4908.97,38.29,TRADE,Summer
VIC1,2016-12-16 20:30:00,4868.63,40.73,TRADE,Summer
VIC1,2016-12-16 21:00:00,4707.35,38.84,TRADE,Summer
VIC1,2016-12-16 21:30:00,4537.07,37.71,TRADE,Summer
VIC1,2016-12-16 22:00:00,4338.8,36.39,TRADE,Summer
VIC1,2016-12-16 22:30:00,4259.89,55.09,TRADE,Summer
VIC1,2016-12-16 23:00:00,4275.7,40.6,TRADE,Summer
VIC1,2016-12-16 23:30:00,4578.99,40.71,TRADE,Summer
VIC1,2016-12-17 00:00:00,4539.33,50.6,TRADE,Summer
VIC1,2016-12-17 00:30:00,4286.22,40.94,TRADE,Summer
VIC1,2016-12-17 01:00:00,4079.45,39.43,TRADE,Summer
VIC1,2016-12-17 01:30:00,3877.99,38.77,TRADE,Summer
VIC1,2016-12-17 02:00:00,3722.0,32.85,TRADE,Summer
VIC1,2016-12-17 02:30:00,3624.39,32.09,TRADE,Summer
VIC1,2016-12-17 03:00:00,3520.04,27.95,TRADE,Summer
VIC1,2016-12-17 03:30:00,3397.34,25.23,TRADE,Summer
VIC1,2016-12-17 04:00:00,3354.2,25.03,TRADE,Summer
VIC1,2016-12-17 04:30:00,3412.96,25.2,TRADE,Summer
VIC1,2016-12-17 05:00:00,3473.79,25.2,TRADE,Summer
VIC1,2016-12-17 05:30:00,3527.49,24.68,TRADE,Summer
VIC1,2016-12-17 06:00:00,3607.58,25.63,TRADE,Summer
VIC1,2016-12-17 06:30:00,3737.3,21.63,TRADE,Summer
VIC1,2016-12-17 07:00:00,3828.46,25.2,TRADE,Summer
VIC1,2016-12-17 07:30:00,3825.15,22.08,TRADE,Summer
VIC1,2016-12-17 08:00:00,3887.73,25.2,TRADE,Summer
VIC1,2016-12-17 08:30:00,3938.41,25.38,TRADE,Summer
VIC1,2016-12-17 09:00:00,3924.37,25.2,TRADE,Summer
VIC1,2016-12-17 09:30:00,3845.54,20.68,TRADE,Summer
VIC1,2016-12-17 10:00:00,3786.5,16.18,TRADE,Summer
VIC1,2016-12-17 10:30:00,3814.38,13.22,TRADE,Summer
VIC1,2016-12-17 11:00:00,3851.13,12.14,TRADE,Summer
VIC1,2016-12-17 11:30:00,3851.04,10.57,TRADE,Summer
VIC1,2016-12-17 12:00:00,3747.19,9.82,TRADE,Summer
VIC1,2016-12-17 12:30:00,3643.83,9.2,TRADE,Summer
VIC1,2016-12-17 13:00:00,3600.42,4.85,TRADE,Summer
VIC1,2016-12-17 13:30:00,3579.47,8.53,TRADE,Summer
VIC1,2016-12-17 14:00:00,3518.42,5.94,TRADE,Summer
VIC1,2016-12-17 14:30:00,3458.93,4.59,TRADE,Summer
VIC1,2016-12-17 15:00:00,3483.97,7.66,TRADE,Summer
VIC1,2016-12-17 15:30:00,3499.29,1.53,TRADE,Summer
VIC1,2016-12-17 16:00:00,3562.48,14.83,TRADE,Summer
VIC1,2016-12-17 16:30:00,3666.07,23.65,TRADE,Summer
VIC1,2016-12-17 17:00:00,3736.07,27.98,TRADE,Summer
VIC1,2016-12-17 17:30:00,3781.47,25.86,TRADE,Summer
VIC1,2016-12-17 18:00:00,3843.07,28.02,TRADE,Summer
VIC1,2016-12-17 18:30:00,3830.14,27.66,TRADE,Summer
VIC1,2016-12-17 19:00:00,3811.69,28.48,TRADE,Summer
VIC1,2016-12-17 19:30:00,3840.69,28.25,TRADE,Summer
VIC1,2016-12-17 20:00:00,3909.36,23.58,TRADE,Summer
VIC1,2016-12-17 20:30:00,4012.06,33.22,TRADE,Summer
VIC1,2016-12-17 21:00:00,3989.16,33.4,TRADE,Summer
VIC1,2016-12-17 21:30:00,3898.83,25.38,TRADE,Summer
VIC1,2016-12-17 22:00:00,3788.48,30.15,TRADE,Summer
VIC1,2016-12-17 22:30:00,3724.96,26.43,TRADE,Summer
VIC1,2016-12-17 23:00:00,3751.72,25.33,TRADE,Summer
VIC1,2016-12-17 23:30:00,4064.4,28.56,TRADE,Summer
VIC1,2016-12-18 00:00:00,4173.36,30.49,TRADE,Summer
VIC1,2016-12-18 00:30:00,3956.46,23.61,TRADE,Summer
VIC1,2016-12-18 01:00:00,3810.85,25.31,TRADE,Summer
VIC1,2016-12-18 01:30:00,3651.47,25.2,TRADE,Summer
VIC1,2016-12-18 02:00:00,3482.34,19.2,TRADE,Summer
VIC1,2016-12-18 02:30:00,3387.4,16.2,TRADE,Summer
VIC1,2016-12-18 03:00:00,3338.5,23.23,TRADE,Summer
VIC1,2016-12-18 03:30:00,3336.58,25.2,TRADE,Summer
VIC1,2016-12-18 04:00:00,3311.81,25.2,TRADE,Summer
VIC1,2016-12-18 04:30:00,3330.89,22.44,TRADE,Summer
VIC1,2016-12-18 05:00:00,3355.24,25.2,TRADE,Summer
VIC1,2016-12-18 05:30:00,3386.59,25.2,TRADE,Summer
VIC1,2016-12-18 06:00:00,3472.18,25.41,TRADE,Summer
VIC1,2016-12-18 06:30:00,3622.38,24.84,TRADE,Summer
VIC1,2016-12-18 07:00:00,3730.2,25.21,TRADE,Summer
VIC1,2016-12-18 07:30:00,3717.87,28.76,TRADE,Summer
VIC1,2016-12-18 08:00:00,3765.74,28.39,TRADE,Summer
VIC1,2016-12-18 08:30:00,3831.94,26.9,TRADE,Summer
VIC1,2016-12-18 09:00:00,3862.15,27.45,TRADE,Summer
VIC1,2016-12-18 09:30:00,3880.37,27.65,TRADE,Summer
VIC1,2016-12-18 10:00:00,3873.54,28.69,TRADE,Summer
VIC1,2016-12-18 10:30:00,3824.85,29.94,TRADE,Summer
VIC1,2016-12-18 11:00:00,3765.84,29.15,TRADE,Summer
VIC1,2016-12-18 11:30:00,3678.27,25.95,TRADE,Summer
VIC1,2016-12-18 12:00:00,3637.71,26.06,TRADE,Summer
VIC1,2016-12-18 12:30:00,3623.52,33.49,TRADE,Summer
VIC1,2016-12-18 13:00:00,3569.52,31.78,TRADE,Summer
VIC1,2016-12-18 13:30:00,3599.04,28.99,TRADE,Summer
VIC1,2016-12-18 14:00:00,3601.66,28.21,TRADE,Summer
VIC1,2016-12-18 14:30:00,3615.04,27.3,TRADE,Summer
VIC1,2016-12-18 15:00:00,3664.29,25.56,TRADE,Summer
VIC1,2016-12-18 15:30:00,3721.17,27.24,TRADE,Summer
VIC1,2016-12-18 16:00:00,3838.93,26.88,TRADE,Summer
VIC1,2016-12-18 16:30:00,3926.78,25.2,TRADE,Summer
VIC1,2016-12-18 17:00:00,4048.66,25.2,TRADE,Summer
VIC1,2016-12-18 17:30:00,4139.3,25.2,TRADE,Summer
VIC1,2016-12-18 18:00:00,4169.53,25.2,TRADE,Summer
VIC1,2016-12-18 18:30:00,4177.91,25.2,TRADE,Summer
VIC1,2016-12-18 19:00:00,4158.97,25.2,TRADE,Summer
VIC1,2016-12-18 19:30:00,4127.94,25.2,TRADE,Summer
VIC1,2016-12-18 20:00:00,4176.17,25.64,TRADE,Summer
VIC1,2016-12-18 20:30:00,4268.28,35.85,TRADE,Summer
VIC1,2016-12-18 21:00:00,4186.98,32.81,TRADE,Summer
VIC1,2016-12-18 21:30:00,4090.18,26.08,TRADE,Summer
VIC1,2016-12-18 22:00:00,3937.57,25.2,TRADE,Summer
VIC1,2016-12-18 22:30:00,3895.44,25.2,TRADE,Summer
VIC1,2016-12-18 23:00:00,3895.18,25.7,TRADE,Summer
VIC1,2016-12-18 23:30:00,4205.58,24.88,TRADE,Summer
VIC1,2016-12-19 00:00:00,4220.89,27.04,TRADE,Summer
VIC1,2016-12-19 00:30:00,4022.85,23.54,TRADE,Summer
VIC1,2016-12-19 01:00:00,3882.34,21.41,TRADE,Summer
VIC1,2016-12-19 01:30:00,3760.36,23.58,TRADE,Summer
VIC1,2016-12-19 02:00:00,3564.01,21.66,TRADE,Summer
VIC1,2016-12-19 02:30:00,3489.74,23.41,TRADE,Summer
VIC1,2016-12-19 03:00:00,3444.16,22.51,TRADE,Summer
VIC1,2016-12-19 03:30:00,3413.84,21.77,TRADE,Summer
VIC1,2016-12-19 04:00:00,3467.63,21.76,TRADE,Summer
VIC1,2016-12-19 04:30:00,3623.1,21.32,TRADE,Summer
VIC1,2016-12-19 05:00:00,3759.59,14.71,TRADE,Summer
VIC1,2016-12-19 05:30:00,4004.55,25.4,TRADE,Summer
VIC1,2016-12-19 06:00:00,4300.55,23.89,TRADE,Summer
VIC1,2016-12-19 06:30:00,4634.6,21.04,TRADE,Summer
VIC1,2016-12-19 07:00:00,4837.62,24.35,TRADE,Summer
VIC1,2016-12-19 07:30:00,4733.51,26.68,TRADE,Summer
VIC1,2016-12-19 08:00:00,4695.89,27.4,TRADE,Summer
VIC1,2016-12-19 08:30:00,4637.15,25.67,TRADE,Summer
VIC1,2016-12-19 09:00:00,4532.66,24.78,TRADE,Summer
VIC1,2016-12-19 09:30:00,4503.15,24.29,TRADE,Summer
VIC1,2016-12-19 10:00:00,4483.07,24.11,TRADE,Summer
VIC1,2016-12-19 10:30:00,4473.64,24.06,TRADE,Summer
VIC1,2016-12-19 11:00:00,4474.97,23.53,TRADE,Summer
VIC1,2016-12-19 11:30:00,4488.82,23.28,TRADE,Summer
VIC1,2016-12-19 12:00:00,4515.44,23.83,TRADE,Summer
VIC1,2016-12-19 12:30:00,4569.86,24.5,TRADE,Summer
VIC1,2016-12-19 13:00:00,4638.17,24.11,TRADE,Summer
VIC1,2016-12-19 13:30:00,4803.5,25.97,TRADE,Summer
VIC1,2016-12-19 14:00:00,4856.8,25.27,TRADE,Summer
VIC1,2016-12-19 14:30:00,4936.66,27.77,TRADE,Summer
VIC1,2016-12-19 15:00:00,5097.84,32.4,TRADE,Summer
VIC1,2016-12-19 15:30:00,5212.64,31.3,TRADE,Summer
VIC1,2016-12-19 16:00:00,5355.18,40.14,TRADE,Summer
VIC1,2016-12-19 16:30:00,5492.68,45.15,TRADE,Summer
VIC1,2016-12-19 17:00:00,5631.82,48.29,TRADE,Summer
VIC1,2016-12-19 17:30:00,5596.01,44.37,TRADE,Summer
VIC1,2016-12-19 18:00:00,5543.55,41.84,TRADE,Summer
VIC1,2016-12-19 18:30:00,5395.38,40.76,TRADE,Summer
VIC1,2016-12-19 19:00:00,5248.89,40.57,TRADE,Summer
VIC1,2016-12-19 19:30:00,5062.22,39.55,TRADE,Summer
VIC1,2016-12-19 20:00:00,5066.28,39.3,TRADE,Summer
